holdet_player_id,holdet_player_name,holdet_team_name,team_id,position,price,copied_from_old_player_pool,old_player_id,old_player_name,old_team_id,old_team_name,old_match_method,old_match_score
49727,Pedro 'Ro-Ro' Miguel Correia,Qatar,QAT,DEF,2500000,True,pedro_ro_ro_miguel_correia__qat,Pedro 'Ro-Ro' Miguel Correia,QAT,Qatar,exact_name_team,1.0
49867,Sultan Al-Brake,Qatar,QAT,DEF,2500000,True,sultan_al_brake__qat,Sultan Al-Brake,QAT,Qatar,exact_name_team,1.0
49878,Tarek Salman,Qatar,QAT,DEF,2500000,True,tarek_salman__qat,Tarek Salman,QAT,Qatar,exact_name_team,1.0
49187,Homam Al-Amin Ahmed,Qatar,QAT,DEF,2500000,False,,,,,,0.8148148148148148
48878,Ayoub Al-Oui,Qatar,QAT,DEF,2500000,True,ayoub_al_oui__qat,Ayoub Al-Oui,QAT,Qatar,exact_name_team,1.0
49797,Ross McCrorie,Skotland,SCO,DEF,2000000,False,,,,,,0.48
49306,John Souttar,Skotland,SCO,DEF,2500000,True,john_souttar__sco,John Souttar,SCO,Skotland,exact_name_team,1.0
49239,Jack Hendry,Skotland,SCO,DEF,2000000,True,jack_hendry__sco,Jack Hendry,SCO,Skotland,exact_name_team,1.0
49830,Scott McKenna,Skotland,SCO,DEF,2500000,True,scott_mckenna__sco,Scott McKenna,SCO,Skotland,exact_name_team,1.0
49628,Nathan Patterson,Skotland,SCO,DEF,2000000,True,nathan_patterson__sco,Nathan Patterson,SCO,Skotland,exact_name_team,1.0
50061,Aaron Hickey,Skotland,SCO,DEF,2500000,True,aaron_hickey__sco,Aaron Hickey,SCO,Skotland,exact_name_team,1.0
48834,Andy Robertson,Skotland,SCO,DEF,3000000,True,andy_robertson__sco,Andy Robertson,SCO,Skotland,exact_name_team,1.0
49150,Grant Hanley,Skotland,SCO,DEF,2500000,True,grant_hanley__sco,Grant Hanley,SCO,Skotland,exact_name_team,1.0
48846,Anthony Ralston,Skotland,SCO,DEF,2500000,True,anthony_ralston__sco,Anthony Ralston,SCO,Skotland,exact_name_team,1.0
49401,Kieran Tierney,Skotland,SCO,DEF,2500000,True,kieran_tierney__sco,Kieran Tierney,SCO,Skotland,exact_name_team,1.0
49028,Dominic Hyam,Skotland,SCO,DEF,2000000,True,dominic_hyam__sco,Dominic Hyam,SCO,Skotland,exact_name_team,1.0
50298,Moïse Bombito,Canada,CAN,DEF,2500000,False,,,,,,0.46153846153846156
49744,Ralph Priso,Canada,CAN,DEF,2000000,True,ralph_priso__can,Ralph Priso,CAN,Canada,exact_name_team,1.0
48809,Alphonso Davies,Canada,CAN,DEF,4000000,True,alphonso_davies__can,Alphonso Davies,CAN,Canada,exact_name_team,1.0
50296,Alfie Jones,Canada,CAN,DEF,2000000,False,,,,,,0.5714285714285714
49772,Richie Laryea,Canada,CAN,DEF,3000000,True,richie_laryea__can,Richie Laryea,CAN,Canada,exact_name_team,1.0
49014,Derek Cornelius,Canada,CAN,DEF,2500000,True,derek_cornelius__can,Derek Cornelius,CAN,Canada,exact_name_team,1.0
49299,Joel Waterman,Canada,CAN,DEF,2500000,True,joel_waterman__can,Joel Waterman,CAN,Canada,exact_name_team,1.0
48807,Alistair Johnston,Canada,CAN,DEF,3000000,True,alistair_johnston__can,Alistair Johnston,CAN,Canada,exact_name_team,1.0
49371,Kamal Miller,Canada,CAN,DEF,2500000,True,kamal_miller__can,Kamal Miller,CAN,Canada,exact_name_team,1.0
49449,Luc De Fougerolles,Canada,CAN,DEF,2000000,True,luc_de_fougerolles__can,Luc De Fougerolles,CAN,Canada,exact_name_team,1.0
49244,Jahkeele Rutty,Canada,CAN,DEF,2000000,True,jahkeele_rutty__can,Jahkeele Rutty,CAN,Canada,exact_name_team,1.0
48722,Abdukodir Khusanov,Usbekistan,UZB,DEF,3000000,True,abdukodir_khusanov__uzb,Abdukodir Khusanov,UZB,Usbekistan,exact_name_team,1.0
49918,Umar Eshmurodov,Usbekistan,UZB,DEF,2500000,True,umar_eshmurodov__uzb,Umar Eshmurodov,UZB,Usbekistan,exact_name_team,1.0
49803,Rustam Ashurmatov,Usbekistan,UZB,DEF,2500000,True,rustam_ashurmatov__uzb,Rustam Ashurmatov,UZB,Usbekistan,exact_name_team,1.0
50385,Abdulla Abdullaev,Usbekistan,UZB,DEF,2000000,False,,,,,,0.5
49095,Farrukh Sayfiev,Usbekistan,UZB,DEF,2500000,True,farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,Usbekistan,exact_name_team,1.0
49398,Khozhiakbar Alizhonov,Usbekistan,UZB,DEF,2500000,True,khozhiakbar_alizhonov__uzb,Khozhiakbar Alizhonov,UZB,Usbekistan,exact_name_team,1.0
49845,Sherzod Nasrullaev,Usbekistan,UZB,DEF,2500000,True,sherzod_nasrullayev__uzb,Sherzod Nasrullaev,UZB,Usbekistan,exact_name_team,1.0
49022,Dilshod Komilov,Usbekistan,UZB,DEF,2000000,True,dilshod_komilov__uzb,Dilshod Komilov,UZB,Usbekistan,exact_name_team,1.0
50386,Behruzjon Karimov,Usbekistan,UZB,DEF,2000000,False,,,,,,0.5294117647058824
50387,Avazbek Ulmasaliyev,Usbekistan,UZB,DEF,2000000,False,,,,,,0.47368421052631576
49245,Jakhongir Urozov,Usbekistan,UZB,DEF,2500000,True,jakhongir_urozov__uzb,Jakhongir Urozov,UZB,Usbekistan,exact_name_team,1.0
49616,Mukhammadrasul Abdumazhidov,Usbekistan,UZB,DEF,2000000,True,mukhammadrasul_abdumazhidov__uzb,Mukhammadrasul Abdumazhidov,UZB,Usbekistan,exact_name_team,1.0
49615,Mukhammadkodir Khamraliev,Usbekistan,UZB,DEF,2500000,True,mukhammadkodir_khamraliev__uzb,Mukhammadkodir Khamraliev,UZB,Usbekistan,exact_name_team,1.0
50395,Anas Badawi,Jordan,JOR,DEF,2000000,False,,,,,,0.5
50394,Ehsan Haddad,Jordan,JOR,DEF,2500000,False,,,,,,0.4666666666666667
49965,Yazan Al-Arab,Jordan,JOR,DEF,2500000,True,yazan_al_arab__jor,Yazan Al-Arab,JOR,Jordan,exact_name_team,1.0
48715,Abdallah Nasib,Jordan,JOR,DEF,2500000,True,abdallah_nasib__jor,Abdallah Nasib,JOR,Jordan,exact_name_team,1.0
50391,Saed Al-Rosan,Jordan,JOR,DEF,2000000,False,,,,,,0.6206896551724138
49975,Yousef Abu Al-Jazar,Jordan,JOR,DEF,2000000,True,yousef_abu_al_jazar__jor,Yousef Abu Al-Jazar,JOR,Jordan,exact_name_team,1.0
49587,Mohammad Abualnadi,Jordan,JOR,DEF,2500000,True,mohammad_abualnadi__jor,Mohammad Abualnadi,JOR,Jordan,exact_name_team,1.0
49812,Saleem Obaid,Jordan,JOR,DEF,2500000,True,saleem_obaid__jor,Saleem Obaid,JOR,Jordan,exact_name_team,1.0
49195,Husam Abu Dahab,Jordan,JOR,DEF,2000000,True,husam_abu_dahab__jor,Husam Abu Dahab,JOR,Jordan,exact_name_team,1.0
48742,Ahmad Assaf,Jordan,JOR,DEF,2500000,True,ahmad_assaf__jor,Ahmad Assaf,JOR,Jordan,exact_name_team,1.0
49023,Diney Borges,Kap Verde,CPV,DEF,3000000,True,diney_borges__cpv,Diney Borges,CPV,Kap Verde,exact_name_team,1.0
49779,Roberto Lopes,Kap Verde,CPV,DEF,2000000,True,roberto_lopes__cpv,Roberto Lopes,CPV,Kap Verde,exact_name_team,1.0
49936,Wagner Pina,Kap Verde,CPV,DEF,2500000,True,wagner_pina__cpv,Wagner Pina,CPV,Kap Verde,exact_name_team,1.0
49864,Steven Moreira,Kap Verde,CPV,DEF,2000000,True,steven_moreira__cpv,Steven Moreira,CPV,Kap Verde,exact_name_team,1.0
49850,Sidny Lopes Cabral,Kap Verde,CPV,DEF,3000000,True,sidny_lopes_cabral__cpv,Sidny Lopes Cabral,CPV,Kap Verde,exact_name_team,1.0
49180,Heri Tavares,Kap Verde,CPV,DEF,2500000,False,,,,,,0.6666666666666666
49291,Joao Paulo,Kap Verde,CPV,DEF,2500000,True,joao_paulo__cpv,Joao Paulo,CPV,Kap Verde,exact_name_team,1.0
50037,Logan Costa,Kap Verde,CPV,DEF,2500000,True,logan_costa__cpv,Logan Costa,CPV,Kap Verde,exact_name_team,1.0
49866,Stopira,Kap Verde,CPV,DEF,2500000,True,stopira__cpv,Stopira,CPV,Kap Verde,exact_name_team,1.0
49380,Kelvin Pires,Kap Verde,CPV,DEF,2000000,True,kelvin_pires__cpv,Kelvin Pires,CPV,Kap Verde,exact_name_team,1.0
49178,Henrik Falchener,Norge,NOR,DEF,2000000,True,henrik_falchener__nor,Henrik Falchener,NOR,Norge,exact_name_team,1.0
50087,Sondre Langås,Norge,NOR,DEF,2000000,True,sondre_langas__nor,Sondre Langås,NOR,Norge,exact_name_team,1.0
49413,Kristoffer Ajer,Norge,NOR,DEF,3000000,True,kristoffer_ajer__nor,Kristoffer Ajer,NOR,Norge,exact_name_team,1.0
49354,Julian Ryerson,Norge,NOR,DEF,3500000,True,julian_ryerson__nor,Julian Ryerson,NOR,Norge,exact_name_team,1.0
49430,Leo Østigård,Norge,NOR,DEF,2500000,True,leo_ostigard__nor,Leo Østigård,NOR,Norge,exact_name_team,1.0
49123,Fredrik Andre Bjørkan,Norge,NOR,DEF,2500000,True,fredrik_andr_bj_rkan__nor,Fredrik Andre Bjørkan,NOR,Norge,exact_name_team,1.0
49497,Marcus Holmgren Pedersen,Norge,NOR,DEF,2000000,True,marcus_holmgren_pedersen__nor,Marcus Holmgren Pedersen,NOR,Norge,exact_name_team,1.0
49908,Torbjørn Heggem,Norge,NOR,DEF,2500000,True,torbjorn_heggem__nor,Torbjørn Heggem,NOR,Norge,exact_name_team,1.0
48994,David Møller Wolfe,Norge,NOR,DEF,3000000,True,david_m_ller_wolfe__nor,David Møller Wolfe,NOR,Norge,exact_name_team,1.0
49678,Odin Bjørtuft,Norge,NOR,DEF,2000000,False,,,,,,0.4375
49848,Shurandy Sambo,Curaçao,CUW,DEF,2000000,True,shurandy_sambo__cuw,Shurandy Sambo,CUW,Curaçao,exact_name_team,1.0
50041,Armando Obispo,Curaçao,CUW,DEF,2000000,True,armando_obispo__cuw,Armando Obispo,CUW,Curaçao,exact_name_team,1.0
49773,Riechedly Bazoer,Curaçao,CUW,DEF,2000000,True,riechedly_bazoer__cuw,Riechedly Bazoer,CUW,Curaçao,exact_name_team,1.0
49796,Roshon van Eijma,Curaçao,CUW,DEF,2500000,True,roshon_van_eijma__cuw,Roshon van Eijma,CUW,Curaçao,exact_name_team,1.0
49362,Jurien Gaari,Curaçao,CUW,DEF,2500000,True,juri_n_gaari__cuw,Jurien Gaari,CUW,Curaçao,exact_name_team,1.0
49844,Sherel Floranus,Curaçao,CUW,DEF,2500000,True,sherel_floranus__cuw,Sherel Floranus,CUW,Curaçao,exact_name_team,1.0
49335,Joshua Brenet,Curaçao,CUW,DEF,2500000,True,joshua_brenet__cuw,Joshua Brenet,CUW,Curaçao,exact_name_team,1.0
49444,Livano Comenencia,Curaçao,CUW,DEF,2500000,True,livano_comenencia__cuw,Livano Comenencia,CUW,Curaçao,exact_name_team,1.0
50040,Deveron Fonville,Curaçao,CUW,DEF,2000000,True,deveron_fonville__cuw,Deveron Fonville,CUW,Curaçao,exact_name_team,1.0
50046,Keeto Thermoncy,Haiti,HAI,DEF,2000000,False,,,,,,0.4666666666666667
49944,Wilguens Paugain,Haiti,HAI,DEF,2000000,True,wilguens_paugain__hai,Wilguens Paugain,HAI,Haiti,exact_name_team,1.0
49005,Delentz Pierre,Haiti,HAI,DEF,2000000,False,,,,,,0.6896551724137931
49263,Jean-Kevin Duverne,Haiti,HAI,DEF,2500000,True,jean_kevin_duverne__hai,Jean-Kevin Duverne,HAI,Haiti,exact_name_team,1.0
49765,Ricardo Ade,Haiti,HAI,DEF,2500000,True,ricardo_ad__hai,Ricardo Ade,HAI,Haiti,exact_name_team,1.0
48933,Carlens Arcus,Haiti,HAI,DEF,2000000,True,carlens_arcus__hai,Carlens Arcus,HAI,Haiti,exact_name_team,1.0
49513,Martin Experience,Haiti,HAI,DEF,2000000,True,martin_exp_rience__hai,Martin Experience,HAI,Haiti,exact_name_team,1.0
49037,Duke Lacroix,Haiti,HAI,DEF,2500000,True,duke_lacroix__hai,Duke Lacroix,HAI,Haiti,exact_name_team,1.0
49784,Rocky Bushiri,Congo DR,COD,DEF,2000000,True,rocky_bushiri__cod,Rocky Bushiri,COD,Congo DR,exact_name_team,1.0
49168,Hannes Delcroix,Haiti,HAI,DEF,2500000,True,hannes_delcroix__hai,Hannes Delcroix,HAI,Haiti,exact_name_team,1.0
49038,Dylan Batubinsika,Congo DR,COD,DEF,2500000,True,dylan_batubinsika__cod,Dylan Batubinsika,COD,Congo DR,exact_name_team,1.0
49272,Jeremy Ngakia,Congo DR,COD,DEF,2500000,True,jeremy_ngakia__cod,Jeremy Ngakia,COD,Congo DR,exact_name_team,1.0
48871,Axel Tuanzebe,Congo DR,COD,DEF,3000000,True,axel_tuanzebe__cod,Axel Tuanzebe,COD,Congo DR,exact_name_team,1.0
48948,Chancel Mbemba,Congo DR,COD,DEF,2500000,True,chancel_mbemba__cod,Chancel Mbemba,COD,Congo DR,exact_name_team,1.0
48863,Arthur Masuaku,Congo DR,COD,DEF,2500000,True,arthur_masuaku__cod,Arthur Masuaku,COD,Congo DR,exact_name_team,1.0
50358,Aaron Tshibola,Congo DR,COD,DEF,2000000,False,,,,,,0.5161290322580645
48713,Aaron Wan-Bissaka,Congo DR,COD,DEF,3000000,True,aaron_wan_bissaka__cod,Aaron Wan-Bissaka,COD,Congo DR,exact_name_team,1.0
50043,Gedeon Kalulu,Congo DR,COD,DEF,2500000,False,,,,,,0.5
49324,Joris Kayembe,Congo DR,COD,DEF,2500000,True,joris_kayembe__cod,Joris Kayembe,COD,Congo DR,exact_name_team,1.0
50044,Steve Kapuadi,Congo DR,COD,DEF,2000000,True,steve_kapuadi__cod,Steve Kapuadi,COD,Congo DR,exact_name_team,1.0
49898,Timothy Fayulu,Congo DR,COD,GK,2500000,True,timothy_fayulu__cod,Timothy Fayulu,COD,Congo DR,exact_name_team,1.0
49533,Matthieu Epolo,Congo DR,COD,GK,3000000,True,matthieu_epolo__cod,Matthieu Epolo,COD,Congo DR,exact_name_team,1.0
49443,Lionel Mpasi Nzau,Congo DR,COD,GK,2500000,True,lionel_mpasi_nzau__cod,Lionel Mpasi Nzau,COD,Congo DR,exact_name_team,1.0
49309,Johny Placide,Haiti,HAI,GK,2500000,True,johny_placide__hai,Johny Placide,HAI,Haiti,exact_name_team,1.0
48787,Alexandre Pierre,Haiti,HAI,GK,2500000,True,alexandre_pierre__hai,Alexandre Pierre,HAI,Haiti,exact_name_team,1.0
49341,Josue Duverger,Haiti,HAI,GK,2500000,True,josue_duverger__hai,Josue Duverger,HAI,Haiti,exact_name_team,1.0
49916,Tyrick Bodak,Curaçao,CUW,GK,2500000,True,tyrick_bodak__cuw,Tyrick Bodak,CUW,Curaçao,exact_name_team,1.0
49910,Trevor Doornbusch,Curaçao,CUW,GK,2500000,True,trevor_doornbusch__cuw,Trevor Doornbusch,CUW,Curaçao,exact_name_team,1.0
49048,Egil Selvik,Norge,NOR,GK,3500000,True,egil_selvik__nor,Egil Selvik,NOR,Norge,exact_name_team,1.0
49062,Eloy Room,Curaçao,CUW,GK,2500000,True,eloy_room__cuw,Eloy Room,CUW,Curaçao,exact_name_team,1.0
50086,Sander Tangvik,Norge,NOR,GK,3000000,True,sander_tangvik__nor,Sander Tangvik,NOR,Norge,exact_name_team,1.0
49687,Ørjan Nyland,Norge,NOR,GK,4000000,True,rjan_nyland__nor,Ørjan Nyland,NOR,Norge,exact_name_team,1.0
49927,Viljar Myhra,Norge,NOR,GK,2500000,False,,,,,,0.3448275862068966
50036,CJ Dos Santos,Kap Verde,CPV,GK,2500000,True,cj_dos_santos__cpv,CJ Dos Santos,CPV,Kap Verde,exact_name_team,1.0
48922,Bruno Varela,Kap Verde,CPV,GK,2500000,False,,,,,,0.6666666666666666
49966,Yazeed Abulaila,Jordan,JOR,GK,2500000,True,yazeed_abulaila__jor,Yazeed Abulaila,JOR,Jordan,exact_name_team,1.0
50393,Noureddin Bani Attiah,Jordan,JOR,GK,2500000,False,,,,,,0.4878048780487805
49492,Marcio Rosa,Kap Verde,CPV,GK,2500000,True,marcio_rosa__cpv,Marcio Rosa,CPV,Kap Verde,exact_name_team,1.0
49935,Vozinha,Kap Verde,CPV,GK,2500000,True,vozinha__cpv,Vozinha,CPV,Kap Verde,exact_name_team,1.0
48714,Abdallah Al-Fakhouri,Jordan,JOR,GK,2500000,True,abdallah_al_fakhouri__jor,Abdallah Al-Fakhouri,JOR,Jordan,exact_name_team,1.0
48717,Abdel Rahman Al-Talalga,Jordan,JOR,GK,2500000,True,abdel_rahman_al_talalga__jor,Abdel Rahman Al-Talalga,JOR,Jordan,exact_name_team,1.0
49921,Utkir Yusupov,Usbekistan,UZB,GK,2500000,True,utkir_yusupov__uzb,Utkir Yusupov,UZB,Usbekistan,exact_name_team,1.0
48730,Abduvokhid Nematov,Usbekistan,UZB,GK,2500000,True,abduvokhid_nematov__uzb,Abduvokhid Nematov,UZB,Usbekistan,exact_name_team,1.0
48906,Botirali Ergashev,Usbekistan,UZB,GK,2500000,True,botirali_ergashev__uzb,Botirali Ergashev,UZB,Usbekistan,exact_name_team,1.0
49700,Owen Goodman,Canada,CAN,GK,2500000,True,owen_goodman__can,Owen Goodman,CAN,Canada,exact_name_team,1.0
48999,Dayne St. Clair,Canada,CAN,GK,3500000,True,dayne_st_clair__can,Dayne St. Clair,CAN,Canada,exact_name_team,1.0
49540,Maxime Crepeau,Canada,CAN,GK,3000000,True,maxime_cr_peau__can,Maxime Crepeau,CAN,Canada,exact_name_team,1.0
48837,Angus Gunn,Skotland,SCO,GK,3500000,True,angus_gunn__sco,Angus Gunn,SCO,Skotland,exact_name_team,1.0
50060,Craig Gordon,Skotland,SCO,GK,2500000,True,craig_gordon__sco,Craig Gordon,SCO,Skotland,exact_name_team,1.0
49829,Scott Bain,Skotland,SCO,GK,2500000,False,,,,,,0.64
50400,Salah Zakaria,Qatar,QAT,GK,2500000,False,,,,,,0.5
49439,Liam Kelly,Skotland,SCO,GK,3000000,True,liam_kelly__sco,Liam Kelly,SCO,Skotland,exact_name_team,1.0
49476,Mahmoud Abunada,Qatar,QAT,GK,2500000,True,mahmoud_abunada__qat,Mahmoud Abunada,QAT,Qatar,exact_name_team,1.0
49843,Shehab Ellethy,Qatar,QAT,GK,2500000,True,shehab_ellethy__qat,Shehab Ellethy,QAT,Qatar,exact_name_team,1.0
49553,Meshaal Barsham,Qatar,QAT,GK,2500000,True,meshaal_barsham__qat,Meshaal Barsham,QAT,Qatar,exact_name_team,1.0
50405,Ahmed Al-Kassar,Saudi-Arabien,KSA,GK,2500000,False,,,,,,0.6451612903225806
50413,Mohammed Al-Owais,Saudi-Arabien,KSA,GK,3000000,False,,,,,,0.6666666666666666
49669,Noureddine Farhati,Tunesien,TUN,GK,2500000,False,,,,,,0.45161290322580644
49631,Nawaf Al-Aqidi,Saudi-Arabien,KSA,GK,2500000,True,nawaf_al_aqidi__ksa,Nawaf Al-Aqidi,KSA,Saudi-Arabien,exact_name_team,1.0
48729,Abdulrahman Al-Sanbi,Saudi-Arabien,KSA,GK,2500000,True,abdulrahman_al_sanbi__ksa,Abdulrahman Al-Sanbi,KSA,Saudi-Arabien,exact_name_team,1.0
49593,Mohammed Al-Rubaie Al-Yami,Saudi-Arabien,KSA,GK,2500000,True,mohammed_al_rubaie_al_yami__ksa,Mohammed Al-Rubaie Al-Yami,KSA,Saudi-Arabien,exact_name_team,1.0
49967,Yehvann Diouf,Senegal,SEN,GK,3000000,True,yehvann_diouf__sen,Yehvann Diouf,SEN,Senegal,exact_name_team,1.0
48719,Abdelmouhib Chamakh,Tunesien,TUN,GK,2500000,True,abdelmouhib_chamakh__tun,Abdelmouhib Chamakh,TUN,Tunesien,exact_name_team,1.0
48875,Aymen Dahmen,Tunesien,TUN,GK,3000000,True,aymen_dahmen__tun,Aymen Dahmen,TUN,Tunesien,exact_name_team,1.0
48889,Bechir Ben Said,Tunesien,TUN,GK,3000000,True,bechir_ben_said__tun,Bechir Ben Said,TUN,Tunesien,exact_name_team,1.0
49809,Sabri Ben Hessen,Tunesien,TUN,GK,2500000,True,sabri_ben_hessen__tun,Sabri Ben Hessen,TUN,Tunesien,exact_name_team,1.0
49609,Mory Diaw,Senegal,SEN,GK,3000000,True,mory_diaw__sen,Mory Diaw,SEN,Senegal,exact_name_team,1.0
49046,Edouard Mendy,Senegal,SEN,GK,3500000,True,edouard_mendy__sen,Edouard Mendy,SEN,Senegal,exact_name_team,1.0
49051,El Mehdi Al Harrar,Marokko,MAR,GK,2500000,True,el_mehdi_al_harrar__mar,El Mehdi Al Harrar,MAR,Marokko,exact_name_team,1.0
50257,Ahmed Reda Tagnaouti,Marokko,MAR,GK,2500000,False,,,,,,0.45714285714285713
50069,El Mahdi Soliman,Egypten,EGY,GK,2500000,True,el_mahdi_soliman__egy,El Mahdi Soliman,EGY,Egypten,exact_name_team,1.0
49052,El Mehdi Benabid,Marokko,MAR,GK,3000000,True,el_mehdi_benabid__mar,El Mehdi Benabid,MAR,Marokko,exact_name_team,1.0
49962,Yassine 'Bono' Bounou,Marokko,MAR,GK,3500000,True,yassine_bono_bounou__mar,Yassine 'Bono' Bounou,MAR,Marokko,exact_name_team,1.0
49617,Munir Mohamedi El Kajoui,Marokko,MAR,GK,3000000,False,,,,,,0.7692307692307693
49573,Mohamed Alaa,Egypten,EGY,GK,2500000,True,mohamed_alaa__egy,Mohamed Alaa,EGY,Egypten,exact_name_team,1.0
49696,Mostafa Oufa Shobeir,Egypten,EGY,GK,2500000,True,oufa_shobeir__egy,Mostafa Oufa Shobeir,EGY,Egypten,exact_name_team,1.0
49577,Mohamed El-Shennawy,Egypten,EGY,GK,3000000,True,mohamed_el_shenawy__egy,Mohamed El-Shennawy,EGY,Egypten,exact_name_team,1.0
49462,Luis Mejia,Panama,PAN,GK,2500000,True,luis_mejia__pan,Luis Mejia,PAN,Panama,exact_name_team,1.0
48945,Cesar Samudio,Panama,PAN,GK,2500000,True,cesar_samudio__pan,Cesar Samudio,PAN,Panama,exact_name_team,1.0
49690,Orlando Mosquera,Panama,PAN,GK,2500000,True,orlando_mosquera__pan,Orlando Mosquera,PAN,Panama,exact_name_team,1.0
49415,Kumel Al-Rekabe,Irak,IRQ,GK,2500000,True,kumel_al_rekabe__irq,Kumel Al-Rekabe,IRQ,Irak,exact_name_team,1.0
49092,Fahad Talib,Irak,IRQ,GK,2500000,True,fahad_talib__irq,Fahad Talib,IRQ,Irak,exact_name_team,1.0
50377,Jalal Hassan,Irak,IRQ,GK,2500000,False,,,,,,0.64
48744,Ahmed Basil Fadhil,Irak,IRQ,GK,2500000,True,ahmed_basil_fadhil__irq,Ahmed Basil Fadhil,IRQ,Irak,exact_name_team,1.0
50018,Mike Penders,Belgien,BEL,GK,3500000,True,mike_penders__bel,Mike Penders,BEL,Belgien,exact_name_team,1.0
49837,Senne Lammens,Belgien,BEL,GK,4000000,True,senne_lammens__bel,Senne Lammens,BEL,Belgien,exact_name_team,1.0
49474,Maarten Vandevoordt,Belgien,BEL,GK,3500000,True,maarten_vandevoordt__bel,Maarten Vandevoordt,BEL,Belgien,exact_name_team,1.0
49891,Thibaut Courtois,Belgien,BEL,GK,4500000,True,thibaut_courtois__bel,Thibaut Courtois,BEL,Belgien,exact_name_team,1.0
49535,Matz Sels,Belgien,BEL,GK,4500000,True,matz_sels__bel,Matz Sels,BEL,Belgien,exact_name_team,1.0
48803,Alireza Beiranvand,Iran,IRN,GK,3000000,True,alireza_beiranvand__irn,Alireza Beiranvand,IRN,Iran,exact_name_team,1.0
50404,Seyed Hossein Hosseini,Iran,IRN,GK,2500000,False,,,,,,0.6956521739130435
49657,Nikola Vasilj,Bosnien-Hercegovina,BIH,GK,3000000,True,nikola_vasilj__bih,Nikola Vasilj,BIH,Bosnien-Hercegovina,exact_name_team,1.0
49590,Mohammad Khalife,Iran,IRN,GK,2500000,True,mohammad_khalife__irn,Mohammad Khalife,IRN,Iran,exact_name_team,1.0
49724,Payam Niazmand,Iran,IRN,GK,2500000,True,payam_niazmand__irn,Payam Niazmand,IRN,Iran,exact_name_team,1.0
50388,Mladen Jurkas,Bosnien-Hercegovina,BIH,GK,2500000,False,,,,,,0.46153846153846156
48992,David Cabezas,Ecuador,ECU,GK,2500000,True,david_cabezas__ecu,David Cabezas,ECU,Ecuador,exact_name_team,1.0
49147,Gonzalo Valle,Ecuador,ECU,GK,3000000,True,gonzalo_valle__ecu,Gonzalo Valle,ECU,Ecuador,exact_name_team,1.0
49518,Martin Zlomislic,Bosnien-Hercegovina,BIH,GK,2500000,True,martin_zlomisli__bih,Martin Zlomislic,BIH,Bosnien-Hercegovina,exact_name_team,1.0
49692,Osman Hadzikic,Bosnien-Hercegovina,BIH,GK,2500000,True,osman_hadzikic__bih,Osman Hadzikic,BIH,Bosnien-Hercegovina,exact_name_team,1.0
49182,Hernan Galindez,Ecuador,ECU,GK,3500000,True,hern_n_gal_ndez__ecu,Hernan Galindez,ECU,Ecuador,exact_name_team,1.0
49602,Moises Ramirez,Ecuador,ECU,GK,2500000,True,moises_ramirez__ecu,Moises Ramirez,ECU,Ecuador,exact_name_team,1.0
48930,Camilo Vargas,Colombia,COL,GK,4000000,True,camilo_vargas__col,Camilo Vargas,COL,Colombia,exact_name_team,1.0
48812,Alvaro Montero,Colombia,COL,GK,4000000,True,alvaro_montero__col,Alvaro Montero,COL,Colombia,exact_name_team,1.0
48995,David Ospina,Colombia,COL,GK,3500000,True,david_ospina__col,David Ospina,COL,Colombia,exact_name_team,1.0
48955,Chris Brady,USA,USA,GK,2500000,True,chris_brady__usa,Chris Brady,USA,USA,exact_name_team,1.0
49716,Patrick Schulte,USA,USA,GK,2500000,True,patrick_schulte__usa,Patrick Schulte,USA,USA,exact_name_team,1.0
49531,Matt Freese,USA,USA,GK,3500000,True,matt_freese__usa,Matt Freese,USA,USA,exact_name_team,1.0
49532,Matt Turner,USA,USA,GK,3000000,True,matt_turner__usa,Matt Turner,USA,USA,exact_name_team,1.0
49839,Sergio Rochet,Uruguay,URU,GK,4000000,True,sergio_rochet__uru,Sergio Rochet,URU,Uruguay,exact_name_team,1.0
49104,Fernando Muslera,Uruguay,URU,GK,4000000,True,fernando_muslera__uru,Fernando Muslera,URU,Uruguay,exact_name_team,1.0
49557,Michael Woud,New Zealand,NZL,GK,2500000,True,michael_woud__nzl,Michael Woud,NZL,New Zealand,exact_name_team,1.0
49825,Santiago Mele,Uruguay,URU,GK,3500000,True,santiago_mele__uru,Santiago Mele,URU,Uruguay,exact_name_team,1.0
49766,Ricardo Goss,Sydafrika,RSA,GK,2500000,True,ricardo_goss__rsa,Ricardo Goss,RSA,Sydafrika,exact_name_team,1.0
49794,Ronwen Williams,Sydafrika,RSA,GK,3000000,True,ronwen_williams__rsa,Ronwen Williams,RSA,Sydafrika,exact_name_team,1.0
49855,Sipho Chaine,Sydafrika,RSA,GK,2500000,True,sipho_chaine__rsa,Sipho Chaine,RSA,Sydafrika,exact_name_team,1.0
49689,Orlando Gill,Paraguay,PAR,GK,3000000,True,orlando_gill__par,Orlando Gill,PAR,Paraguay,exact_name_team,1.0
49346,Juan Espinola,Paraguay,PAR,GK,2500000,True,juan_espinola__par,Juan Espinola,PAR,Paraguay,exact_name_team,1.0
49777,Roberto 'Gatito' Fernandez,Paraguay,PAR,GK,3000000,True,roberto_gatito_fernandez__par,Roberto 'Gatito' Fernandez,PAR,Paraguay,exact_name_team,1.0
