player_id,player_name,team_id,position,start_security,start_probability_pct,start_status,minutes_def_used,starts_def_used,nineties_def_used,min_pct_def_used,starts_per_ninety_used,base_start_score,start_reliability,minute_share_pf_used,starter_proxy_pf_used,merge_key,minute_share_pf,starter_proxy_pf,conditional_start_prob,availability_prob,availability_risk,availability_status,start_prob_source
aaron_wan_bissaka__cod,Aaron Wan-Bissaka,COD,DEF,0.7988,80,sandsynlig starter - Transfermarkt landshold,,,,,,0.7988,,,,aaron wan-bissaka||cod,,,0.8462,0.84,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
axel_tuanzebe__cod,Axel Tuanzebe,COD,DEF,0.6757,68,sandsynlig starter - Transfermarkt landshold,,,,,,0.6757,,,,axel tuanzebe||cod,,,0.7857,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
arthur_masuaku__cod,Arthur Masuaku,COD,DEF,0.6914,69,sandsynlig starter - Transfermarkt landshold,,,,,,0.6914,,,,arthur masuaku||cod,,,0.8039,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
chancel_mbemba__cod,Chancel Mbemba,COD,DEF,0.8316,83,sandsynlig starter - Transfermarkt landshold,,,,,,0.8316,,,,chancel mbemba||cod,,,0.9204,0.7246,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
steve_kapuadi__cod,Steve Kapuadi,COD,DEF,0.1819,18,sjældent startende - Transfermarkt landshold,,,,,,0.1819,,,,steve kapuadi||cod,,,0.2,0.7419,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
joris_kayembe__cod,Joris Kayembe,COD,DEF,0.6001,60,rotation/usikker - Transfermarkt landshold,,,,,,0.6001,,,,joris kayembe||cod,,,0.6471,0.7925,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
timothy_fayulu__cod,Timothy Fayulu,COD,GK,0.1779,18,sjældent startende - Transfermarkt landshold,,,,,,0.1779,,,,timothy fayulu||cod,,,0.2069,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
matthieu_epolo__cod,Matthieu Epolo,COD,GK,0.2074,21,sjældent startende - Transfermarkt landshold,,,,,,0.2074,,,,matthieu epolo||cod,,,0.2222,0.8095,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
johny_placide__hai,Johny Placide,HAI,GK,0.7982,80,sandsynlig starter - Transfermarkt landshold,,,,,,0.7982,,,,johny placide||hai,,,0.9231,0.6134,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
alexandre_pierre__hai,Alexandre Pierre,HAI,GK,0.3095,31,sjældent startende - Transfermarkt landshold,,,,,,0.3095,,,,alexandre pierre||hai,,,0.3333,0.7955,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
josue_duverger__hai,Josue Duverger,HAI,GK,0.0664,7,sjældent startende - Transfermarkt landshold,,,,,,0.0664,,,,josue duverger||hai,,,0.0769,0.6104,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
eloy_room__cuw,Eloy Room,CUW,GK,0.9043,90,sikker starter - Transfermarkt landshold,,,,,,0.9043,,,,eloy room||cuw,,,0.97,0.8065,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
tyrick_bodak__cuw,Tyrick Bodak,CUW,GK,0.0892,9,sjældent startende - Transfermarkt landshold,,,,,,0.0892,,,,tyrick bodak||cuw,,,0.1034,0.6066,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
trevor_doornbusch__cuw,Trevor Doornbusch,CUW,GK,0.0814,8,sjældent startende - Transfermarkt landshold,,,,,,0.0814,,,,trevor doornbusch||cuw,,,0.087,0.8158,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
egil_selvik__nor,Egil Selvik,NOR,GK,0.1538,15,sjældent startende - Transfermarkt landshold,,,,,,0.1538,,,,egil selvik||nor,,,0.1613,0.8667,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
sander_tangvik__nor,Sander Tangvik,NOR,GK,0.0434,4,sjældent startende - Transfermarkt landshold,,,,,,0.0434,,,,sander tangvik||nor,,,0.05,0.625,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
rjan_nyland__nor,Ørjan Nyland,NOR,GK,0.6193,62,rotation/usikker - Transfermarkt landshold,,,,,,0.6193,,,,ørjan nyland||nor,,,0.6667,0.7971,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
marcio_rosa__cpv,Marcio Rosa,CPV,GK,0.1599,16,sjældent startende - Transfermarkt landshold,,,,,,0.1599,,,,marcio rosa||cpv,,,0.1754,0.7471,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
vozinha__cpv,Vozinha,CPV,GK,0.8342,83,sandsynlig starter - Transfermarkt landshold,,,,,,0.8342,,,,vozinha||cpv,,,0.875,0.8667,low_risk,low_risk,transfermarkt_availability_split_2026_06_01
abdallah_al_fakhouri__jor,Abdallah Al-Fakhouri,JOR,GK,0.3942,39,sjældent startende - Transfermarkt landshold,,,,,,0.3942,,,,abdallah al-fakhouri||jor,,,0.4583,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
yazeed_abulaila__jor,Yazeed Abulaila,JOR,GK,0.6988,70,sandsynlig starter - Transfermarkt landshold,,,,,,0.6988,,,,yazeed abulaila||jor,,,0.7927,0.6618,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
abdel_rahman_al_talalga__jor,Abdel Rahman Al-Talalga,JOR,GK,0.7262,73,sandsynlig starter - Transfermarkt landshold,,,,,,0.7262,,,,abdel rahman al-talalga||jor,,,0.7692,0.84,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,0.6701,67,sandsynlig starter - Transfermarkt landshold,,,,,,0.6701,,,,utkir yusupov||uzb,,,0.7586,0.6667,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
abduvokhid_nematov__uzb,Abduvokhid Nematov,UZB,GK,0.3347,33,sjældent startende - Transfermarkt landshold,,,,,,0.3347,,,,abduvokhid nematov||uzb,,,0.3571,0.8205,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
botirali_ergashev__uzb,Botirali Ergashev,UZB,GK,0.0717,7,sjældent startende - Transfermarkt landshold,,,,,,0.0717,,,,botirali ergashev||uzb,,,0.0833,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
owen_goodman__can,Owen Goodman,CAN,GK,0.0449,4,sjældent startende - Transfermarkt landshold,,,,,,0.0449,,,,owen goodman||can,,,0.05,0.7059,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
dayne_st_clair__can,Dayne St. Clair,CAN,GK,0.2689,27,sjældent startende - Transfermarkt landshold,,,,,,0.2689,,,,dayne st. clair||can,,,0.2836,0.8523,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
maxime_cr_peau__can,Maxime Crepeau,CAN,GK,0.4522,45,sjældent startende - Transfermarkt landshold,,,,,,0.4522,,,,maxime crepeau||can,,,0.4842,0.811,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
angus_gunn__sco,Angus Gunn,SCO,GK,0.7773,78,sandsynlig starter - Transfermarkt landshold,,,,,,0.7773,,,,angus gunn||sco,,,0.875,0.6809,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
craig_gordon__sco,Craig Gordon,SCO,GK,0.583,58,rotation/usikker - Transfermarkt landshold,,,,,,0.583,,,,craig gordon||sco,,,0.6759,0.6073,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
liam_kelly__sco,Liam Kelly,SCO,GK,0.45,45,sjældent startende - Transfermarkt landshold,,,,,,0.45,,,,liam kelly||sco,,,0.5,0.7143,unknown,unknown,transfermarkt_availability_split_2026_06_01
mahmoud_abunada__qat,Mahmoud Abunada,QAT,GK,0.215,22,sjældent startende - Transfermarkt landshold,,,,,,0.215,,,,mahmoud abunada||qat,,,0.25,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
shehab_ellethy__qat,Shehab Ellethy,QAT,GK,0.0614,6,sjældent startende - Transfermarkt landshold,,,,,,0.0614,,,,shehab ellethy||qat,,,0.0714,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
meshaal_barsham__qat,Meshaal Barsham,QAT,GK,0.611,61,rotation/usikker - Transfermarkt landshold,,,,,,0.611,,,,meshaal barsham||qat,,,0.7051,0.6187,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
mohammed_al_rubaie_al_yami__ksa,Mohammed Al-Rubaie Al-Yami,KSA,GK,0.1312,13,sjældent startende - Transfermarkt landshold,,,,,,0.1312,,,,mohammed al-rubaie al-yami||ksa,,,0.1515,0.6167,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
abdulrahman_al_sanbi__ksa,Abdulrahman Al-Sanbi,KSA,GK,0.1409,14,sjældent startende - Transfermarkt landshold,,,,,,0.1409,,,,abdulrahman al-sanbi||ksa,,,0.1579,0.6923,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
nawaf_al_aqidi__ksa,Nawaf Al-Aqidi,KSA,GK,0.4863,49,rotation/usikker - Transfermarkt landshold,,,,,,0.4863,,,,nawaf al-aqidi||ksa,,,0.5532,0.6548,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
aymen_dahmen__tun,Aymen Dahmen,TUN,GK,0.5017,50,rotation/usikker - Transfermarkt landshold,,,,,,0.5017,,,,aymen dahmen||tun,,,0.5634,0.687,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
abdelmouhib_chamakh__tun,Abdelmouhib Chamakh,TUN,GK,0.45,45,sjældent startende - Transfermarkt landshold,,,,,,0.45,,,,abdelmouhib chamakh||tun,,,0.5,0.7143,unknown,unknown,transfermarkt_availability_split_2026_06_01
mory_diaw__sen,Mory Diaw,SEN,GK,0.0883,9,sjældent startende - Transfermarkt landshold,,,,,,0.0883,,,,mory diaw||sen,,,0.1,0.6667,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
sabri_ben_hessen__tun,Sabri Ben Hessen,TUN,GK,0.1131,11,sjældent startende - Transfermarkt landshold,,,,,,0.1131,,,,sabri ben hessen||tun,,,0.1429,0.4054,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
edouard_mendy__sen,Edouard Mendy,SEN,GK,0.7597,76,sandsynlig starter - Transfermarkt landshold,,,,,,0.7597,,,,edouard mendy||sen,,,0.8551,0.6814,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
yehvann_diouf__sen,Yehvann Diouf,SEN,GK,0.0953,10,sjældent startende - Transfermarkt landshold,,,,,,0.0953,,,,yehvann diouf||sen,,,0.1053,0.7297,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
el_mehdi_al_harrar__mar,El Mehdi Al Harrar,MAR,GK,0.3112,31,sjældent startende - Transfermarkt landshold,,,,,,0.3112,,,,el mehdi al harrar||mar,,,0.35,0.6829,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
munir_el_kajoui__mar,Munir El Kajoui,MAR,GK,0.3552,36,sjældent startende - Transfermarkt landshold,,,,,,0.3552,,,,munir el kajoui||mar,,,0.3967,0.7011,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
yassine_bono_bounou__mar,Yassine 'Bono' Bounou,MAR,GK,0.5853,59,rotation/usikker - Transfermarkt landshold,,,,,,0.5853,,,,yassine 'bono' bounou||mar,,,0.6667,0.6512,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
el_mahdi_soliman__egy,El Mahdi Soliman,EGY,GK,0.0386,4,sjældent startende - Transfermarkt landshold,,,,,,0.0386,,,,el mahdi soliman||egy,,,0.05,0.35,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
el_mehdi_benabid__mar,El Mehdi Benabid,MAR,GK,0.2064,21,sjældent startende - Transfermarkt landshold,,,,,,0.2064,,,,el mehdi benabid||mar,,,0.24,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
mohamed_alaa__egy,Mohamed Alaa,EGY,GK,0.0442,4,sjældent startende - Transfermarkt landshold,,,,,,0.0442,,,,mohamed alaa||egy,,,0.05,0.6667,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
mohamed_el_shenawy__egy,Mohamed El-Shennawy,EGY,GK,0.7849,78,sandsynlig starter - Transfermarkt landshold,,,,,,0.7849,,,,mohamed el-shennawy||egy,,,0.8902,0.6618,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
luis_mejia__pan,Luis Mejia,PAN,GK,0.3979,40,sjældent startende - Transfermarkt landshold,,,,,,0.3979,,,,luis mejia||pan,,,0.4627,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
cesar_samudio__pan,Cesar Samudio,PAN,GK,0.0443,4,sjældent startende - Transfermarkt landshold,,,,,,0.0443,,,,cesar samudio||pan,,,0.05,0.6753,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
orlando_mosquera__pan,Orlando Mosquera,PAN,GK,0.4613,46,sjældent startende - Transfermarkt landshold,,,,,,0.4613,,,,orlando mosquera||pan,,,0.5169,0.6929,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
fahad_talib__irq,Fahad Talib,IRQ,GK,0.2031,20,sjældent startende - Transfermarkt landshold,,,,,,0.2031,,,,fahad talib||irq,,,0.2361,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
kumel_al_rekabe__irq,Kumel Al-Rekabe,IRQ,GK,0.2003,20,sjældent startende - Transfermarkt landshold,,,,,,0.2003,,,,kumel al-rekabe||irq,,,0.25,0.4324,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
ahmed_basil_fadhil__irq,Ahmed Basil Fadhil,IRQ,GK,0.2355,24,sjældent startende - Transfermarkt landshold,,,,,,0.2355,,,,ahmed basil fadhil||irq,,,0.2653,0.6786,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
mike_penders__bel,Mike Penders,BEL,GK,0.6044,60,rotation/usikker - Transfermarkt landshold,,,,,,0.6044,,,,mike penders||bel,,,0.6667,0.7333,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
senne_lammens__bel,Senne Lammens,BEL,GK,0.2208,22,sjældent startende - Transfermarkt landshold,,,,,,0.2208,,,,senne lammens||bel,,,0.25,0.6667,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
thibaut_courtois__bel,Thibaut Courtois,BEL,GK,0.8277,83,sandsynlig starter - Transfermarkt landshold,,,,,,0.8277,,,,thibaut courtois||bel,,,0.8929,0.7914,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
alireza_beiranvand__irn,Alireza Beiranvand,IRN,GK,0.7037,70,rotation/usikker - Transfermarkt landshold,,,,,,0.7037,,,,alireza beiranvand||irn,,,0.7368,0.8714,low_risk,low_risk,transfermarkt_availability_split_2026_06_01
nikola_vasilj__bih,Nikola Vasilj,BIH,GK,0.4836,48,sjældent startende - Transfermarkt landshold,,,,,,0.4836,,,,nikola vasilj||bih,,,0.5,0.9062,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
mohammad_khalife__irn,Mohammad Khalife,IRN,GK,0.4355,44,sjældent startende - Transfermarkt landshold,,,,,,0.4355,,,,mohammad khalife||irn,,,0.5,0.6316,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
payam_niazmand__irn,Payam Niazmand,IRN,GK,0.1498,15,sjældent startende - Transfermarkt landshold,,,,,,0.1498,,,,payam niazmand||irn,,,0.1571,0.8667,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
martin_zlomisli__bih,Martin Zlomislic,BIH,GK,0.1855,19,sjældent startende - Transfermarkt landshold,,,,,,0.1855,,,,martin zlomislic||bih,,,0.2,0.7931,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
osman_hadzikic__bih,Osman Hadzikic,BIH,GK,0.0478,5,sjældent startende - Transfermarkt landshold,,,,,,0.0478,,,,osman hadzikic||bih,,,0.05,0.875,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
hern_n_gal_ndez__ecu,Hernan Galindez,ECU,GK,0.4884,49,sjældent startende - Transfermarkt landshold,,,,,,0.4884,,,,hernan galindez||ecu,,,0.5075,0.8929,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
moises_ramirez__ecu,Moises Ramirez,ECU,GK,0.128,13,sjældent startende - Transfermarkt landshold,,,,,,0.128,,,,moises ramirez||ecu,,,0.1373,0.8082,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
david_cabezas__ecu,David Cabezas,ECU,GK,0.8427,84,sikker starter - Transfermarkt landshold,,,,,,0.8427,,,,david cabezas||ecu,,,0.9,0.8182,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
gonzalo_valle__ecu,Gonzalo Valle,ECU,GK,0.1985,20,sjældent startende - Transfermarkt landshold,,,,,,0.1985,,,,gonzalo valle||ecu,,,0.2308,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
alvaro_montero__col,Alvaro Montero,COL,GK,0.2008,20,sjældent startende - Transfermarkt landshold,,,,,,0.2008,,,,alvaro montero||col,,,0.2222,0.7245,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
david_ospina__col,David Ospina,COL,GK,0.7171,72,sandsynlig starter - Transfermarkt landshold,,,,,,0.7171,,,,david ospina||col,,,0.7849,0.7531,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
camilo_vargas__col,Camilo Vargas,COL,GK,0.2844,28,sjældent startende - Transfermarkt landshold,,,,,,0.2844,,,,camilo vargas||col,,,0.3077,0.7841,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
patrick_schulte__usa,Patrick Schulte,USA,GK,0.2263,23,sjældent startende - Transfermarkt landshold,,,,,,0.2263,,,,patrick schulte||usa,,,0.2632,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
sergio_rochet__uru,Sergio Rochet,URU,GK,0.6299,63,rotation/usikker - Transfermarkt landshold,,,,,,0.6299,,,,sergio rochet||uru,,,0.6727,0.8182,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
juan_espinola__par,Juan Espinola,PAR,GK,0.043,4,sjældent startende - Transfermarkt landshold,,,,,,0.043,,,,juan espinola||par,,,0.05,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
fernando_muslera__uru,Fernando Muslera,URU,GK,0.8133,81,sandsynlig starter - Transfermarkt landshold,,,,,,0.8133,,,,fernando muslera||uru,,,0.8854,0.7674,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
ricardo_goss__rsa,Ricardo Goss,RSA,GK,0.086,9,sjældent startende - Transfermarkt landshold,,,,,,0.086,,,,ricardo goss||rsa,,,0.1,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
ronwen_williams__rsa,Ronwen Williams,RSA,GK,0.6946,69,sandsynlig starter - Transfermarkt landshold,,,,,,0.6946,,,,ronwen williams||rsa,,,0.8077,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
sipho_chaine__rsa,Sipho Chaine,RSA,GK,0.1051,11,sjældent startende - Transfermarkt landshold,,,,,,0.1051,,,,sipho chaine||rsa,,,0.1176,0.6944,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
santiago_mele__uru,Santiago Mele,URU,GK,0.2221,22,sjældent startende - Transfermarkt landshold,,,,,,0.2221,,,,santiago mele||uru,,,0.2353,0.84,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
orlando_gill__par,Orlando Gill,PAR,GK,0.4682,47,sjældent startende - Transfermarkt landshold,,,,,,0.4682,,,,orlando gill||par,,,0.5,0.8182,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
carlos_miguel_coronel__par,Carlos Miguel Coronel,PAR,GK,0.3554,36,sjældent startende - Transfermarkt landshold,,,,,,0.3554,,,,carlos miguel coronel||par,,,0.3913,0.7381,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
roberto_gatito_fernandez__par,Roberto 'Gatito' Fernandez,PAR,GK,0.4081,41,sjældent startende - Transfermarkt landshold,,,,,,0.4081,,,,roberto 'gatito' fernandez||par,,,0.4746,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
michael_woud__nzl,Michael Woud,NZL,GK,0.2867,29,sjældent startende - Transfermarkt landshold,,,,,,0.2867,,,,michael woud||nzl,,,0.3333,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
gaston_olveira__par,Gaston Olveira,PAR,GK,0.45,45,sjældent startende - Transfermarkt landshold,,,,,,0.45,,,,gaston olveira||par,,,0.5,0.7143,unknown,unknown,transfermarkt_availability_split_2026_06_01
alex_paulsen__nzl,Alex Paulsen,NZL,GK,0.2446,24,sjældent startende - Transfermarkt landshold,,,,,,0.2446,,,,alex paulsen||nzl,,,0.2692,0.7391,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
max_crocombe__nzl,Max Crocombe,NZL,GK,0.44,44,sjældent startende - Transfermarkt landshold,,,,,,0.44,,,,max crocombe||nzl,,,0.5116,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
raul_rangel__mex,Raul Rangel,MEX,GK,0.3433,34,sjældent startende - Transfermarkt landshold,,,,,,0.3433,,,,raul rangel||mex,,,0.3548,0.907,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
carlos_acevedo__mex,Carlos Acevedo,MEX,GK,0.2064,21,sjældent startende - Transfermarkt landshold,,,,,,0.2064,,,,carlos acevedo||mex,,,0.24,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
guillermo_ochoa__mex,Guillermo Ochoa,MEX,GK,0.5126,51,rotation/usikker - Transfermarkt landshold,,,,,,0.5126,,,,guillermo ochoa||mex,,,0.5961,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
jo_hyeon_woo__kor,Hyeon-Woo Jo,KOR,GK,0.4144,41,sjældent startende - Transfermarkt landshold,,,,,,0.4144,,,,hyeon-woo jo||kor,,,0.4486,0.7823,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
kim_seung_gyu__kor,Seung-Gyu Kim,KOR,GK,0.5903,59,rotation/usikker - Transfermarkt landshold,,,,,,0.5903,,,,seung-gyu kim||kor,,,0.6357,0.7957,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
bum_keun_song__kor,Bum-Keun Song,KOR,GK,0.1593,16,sjældent startende - Transfermarkt landshold,,,,,,0.1593,,,,bum-keun song||kor,,,0.1852,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
tomoki_hayakawa__jpn,Tomoki Hayakawa,JPN,GK,0.2561,26,sjældent startende - Transfermarkt landshold,,,,,,0.2561,,,,tomoki hayakawa||jpn,,,0.2727,0.8261,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
zion_suzuki__jpn,Zion Suzuki,JPN,GK,0.7731,77,sandsynlig starter - Transfermarkt landshold,,,,,,0.7731,,,,zion suzuki||jpn,,,0.8333,0.7937,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
keisuke_sako__jpn,Keisuke Osako,JPN,GK,0.3581,36,sjældent startende - Transfermarkt landshold,,,,,,0.3581,,,,keisuke osako||jpn,,,0.4107,0.6337,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
dean_henderson__eng,Dean Henderson,ENG,GK,0.08,8,sjældent startende - Transfermarkt landshold,,,,,,0.08,,,,dean henderson||eng,,,0.093,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
joseph_anang__gha,Joseph Anang,GHA,GK,0.0924,9,sjældent startende - Transfermarkt landshold,,,,,,0.0924,,,,joseph anang||gha,,,0.1,0.7826,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
lawrence_ati_zigi__gha,Lawrence Ati Zigi,GHA,GK,0.3471,35,sjældent startende - Transfermarkt landshold,,,,,,0.3471,,,,lawrence ati zigi||gha,,,0.3714,0.8125,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
benjamin_asare__gha,Benjamin Asare,GHA,GK,0.7262,73,sandsynlig starter - Transfermarkt landshold,,,,,,0.7262,,,,benjamin asare||gha,,,0.7692,0.84,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
jordan_pickford__eng,Jordan Pickford,ENG,GK,0.7459,75,sandsynlig starter - Transfermarkt landshold,,,,,,0.7459,,,,jordan pickford||eng,,,0.7727,0.9008,low_risk,low_risk,transfermarkt_availability_split_2026_06_01
james_trafford__eng,James Trafford,ENG,GK,0.2332,23,sjældent startende - Transfermarkt landshold,,,,,,0.2332,,,,james trafford||eng,,,0.2632,0.675,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
yahia_fofana__civ,Yahia Fofana,CIV,GK,0.8229,82,sandsynlig starter - Transfermarkt landshold,,,,,,0.8229,,,,yahia fofana||civ,,,0.8462,0.9216,low_risk,low_risk,transfermarkt_availability_split_2026_06_01
mohamed_kone__civ,Mohamed Kone,CIV,GK,0.1441,14,sjældent startende - Transfermarkt landshold,,,,,,0.1441,,,,mohamed kone||civ,,,0.1622,0.6818,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
alban_lafont__civ,Alban Lafont,CIV,GK,0.2905,29,sjældent startende - Transfermarkt landshold,,,,,,0.2905,,,,alban lafont||civ,,,0.3077,0.84,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
mathew_ryan__aus,Mathew Ryan,AUS,GK,0.763,76,sandsynlig starter - Transfermarkt landshold,,,,,,0.763,,,,mathew ryan||aus,,,0.8197,0.8025,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
ederson_moraes__bra,Ederson Moraes,BRA,GK,0.3966,40,sjældent startende - Transfermarkt landshold,,,,,,0.3966,,,,ederson moraes||bra,,,0.4302,0.7769,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
weverton__bra,Weverton,BRA,GK,0.1564,16,sjældent startende - Transfermarkt landshold,,,,,,0.1564,,,,weverton||bra,,,0.1818,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
alisson_becker__bra,Alisson Becker,BRA,GK,0.6934,69,rotation/usikker - Transfermarkt landshold,,,,,,0.6934,,,,alisson becker||bra,,,0.7476,0.7929,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
paul_izzo__aus,Paul Izzo,AUS,GK,0.199,20,sjældent startende - Transfermarkt landshold,,,,,,0.199,,,,paul izzo||aus,,,0.2105,0.8438,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
patrick_beach__aus,Patrick Beach,AUS,GK,0.2281,23,sjældent startende - Transfermarkt landshold,,,,,,0.2281,,,,patrick beach||aus,,,0.25,0.75,medium_risk,medium_risk,transfermarkt_availability_split_2026_06_01
walter_benitez__arg,Walter Benitez,ARG,GK,0.0433,4,sjældent startende - Transfermarkt landshold,,,,,,0.0433,,,,walter benitez||arg,,,0.05,0.617,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
emiliano_mart_nez__arg,Emiliano Martinez,ARG,GK,0.7354,74,sandsynlig starter - Transfermarkt landshold,,,,,,0.7354,,,,emiliano martinez||arg,,,0.8551,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
ger_nimo_rulli__arg,Geronimo Rulli,ARG,GK,0.0987,10,sjældent startende - Transfermarkt landshold,,,,,,0.0987,,,,geronimo rulli||arg,,,0.1148,0.6,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
luca_zidane__alg,Luca Zidane,ALG,GK,0.5802,58,rotation/usikker - Transfermarkt landshold,,,,,,0.5802,,,,luca zidane||alg,,,0.6667,0.6296,high_risk,high_risk,transfermarkt_availability_split_2026_06_01
