player_id,player_name,team,position,price,strategy,formation,target_round,start_prob,appearance_prob,availability_risk,goal_component,assist_component,shot_component,match_winner_component,hattrick_component,player_of_match_component,penalty_component,team_result_component,clean_sheet_component,appearance_component,start_security_effect,fixture_strength_component,round_context_component,long_run_effect,price_value_component,final_ev,strategy_score,suspected_issue
kylian_mbapp__fra,Kylian Mbappe,FRA,FWD,10000000,long_run,4-5-1,1,0.902,0.8527,low_risk,0.781,0.2856,0.6104,,,,,0.3926,0.0,181.1709,0.45,0.0,0.0,2.6911,-0.0715,4.7201,7.6927,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
kylian_mbapp__fra,Kylian Mbappe,FRA,FWD,10000000,long_run,5-3-2,1,0.902,0.8527,low_risk,0.781,0.2856,0.6104,,,,,0.3926,0.0,181.1709,0.45,0.0,0.0,2.6911,-0.0715,4.7201,7.6927,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
kylian_mbapp__fra,Kylian Mbappe,FRA,FWD,10000000,long_run,5-4-1,1,0.902,0.8527,low_risk,0.781,0.2856,0.6104,,,,,0.3926,0.0,181.1709,0.45,0.0,0.0,2.6911,-0.0715,4.7201,7.6927,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,next_round,3-4-3,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.7225,4.9162,0.0,-0.6017,5.2929,10.3489,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,next_round,3-5-2,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.7225,4.9162,0.0,-0.6017,5.2929,10.3489,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,next_round,4-3-3,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.7225,4.9162,0.0,-0.6017,5.2929,10.3489,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,next_round,4-4-2,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.7225,4.9162,0.0,-0.6017,5.2929,10.3489,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,next_round,4-5-1,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.7225,4.9162,0.0,-0.6017,5.2929,10.3489,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,next_round,5-3-2,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.7225,4.9162,0.0,-0.6017,5.2929,10.3489,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,next_round,5-4-1,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.7225,4.9162,0.0,-0.6017,5.2929,10.3489,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,round1_2,3-4-3,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.5939,7.7882,0.0,-0.6017,5.2929,11.8461,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,round1_2,4-3-3,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.5939,7.7882,0.0,-0.6017,5.2929,11.8461,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,round1_2,4-4-2,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.5939,7.7882,0.0,-0.6017,5.2929,11.8461,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,round1_2,5-3-2,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.5939,7.7882,0.0,-0.6017,5.2929,11.8461,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,round1_2,5-4-1,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.5939,7.7882,0.0,-0.6017,5.2929,11.8461,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,group_stage,3-4-3,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.6938,9.8753,0.0,-0.6017,5.2929,14.5687,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,group_stage,3-5-2,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.6938,9.8753,0.0,-0.6017,5.2929,14.5687,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,group_stage,4-3-3,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.6938,9.8753,0.0,-0.6017,5.2929,14.5687,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,group_stage,4-4-2,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.6938,9.8753,0.0,-0.6017,5.2929,14.5687,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,group_stage,4-5-1,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.6938,9.8753,0.0,-0.6017,5.2929,14.5687,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,group_stage,5-3-2,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.6938,9.8753,0.0,-0.6017,5.2929,14.5687,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,group_stage,5-4-1,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.6938,9.8753,0.0,-0.6017,5.2929,14.5687,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,long_run,3-4-3,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.0,0.0,2.4844,-0.6017,5.2929,7.9381,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,long_run,4-3-3,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.0,0.0,2.4844,-0.6017,5.2929,7.9381,no_component_issue_from_available_outputs
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8000000,long_run,5-3-2,1,0.8498,0.823,medium_risk,1.0272,0.3619,0.6107,,,,,0.3626,0.0,171.5368,0.37,0.0,0.0,2.4844,-0.6017,5.2929,7.9381,no_component_issue_from_available_outputs
leo_pereira__bra,Leo Pereira,BRA,DEF,3000000,long_run,3-4-3,1,0.873,0.7143,unknown,nan,nan,nan,,,,,0.3369,1.4035,nan,0.45,0.0,0.0,2.351,-0.306,3.1034,5.8167,no_component_issue_from_available_outputs
leo_pereira__bra,Leo Pereira,BRA,DEF,3000000,long_run,4-3-3,1,0.873,0.7143,unknown,nan,nan,nan,,,,,0.3369,1.4035,nan,0.45,0.0,0.0,2.351,-0.306,3.1034,5.8167,no_component_issue_from_available_outputs
leo_pereira__bra,Leo Pereira,BRA,DEF,3000000,long_run,4-4-2,1,0.873,0.7143,unknown,nan,nan,nan,,,,,0.3369,1.4035,nan,0.45,0.0,0.0,2.351,-0.306,3.1034,5.8167,no_component_issue_from_available_outputs
leo_pereira__bra,Leo Pereira,BRA,DEF,3000000,long_run,4-5-1,1,0.873,0.7143,unknown,nan,nan,nan,,,,,0.3369,1.4035,nan,0.45,0.0,0.0,2.351,-0.306,3.1034,5.8167,no_component_issue_from_available_outputs
leo_pereira__bra,Leo Pereira,BRA,DEF,3000000,long_run,5-3-2,1,0.873,0.7143,unknown,nan,nan,nan,,,,,0.3369,1.4035,nan,0.45,0.0,0.0,2.351,-0.306,3.1034,5.8167,no_component_issue_from_available_outputs
luis_d_az__col,Luis Diaz,COL,FWD,5500000,next_round,3-4-3,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.7225,2.5016,0.0,0.6237,3.4528,6.4254,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,next_round,3-5-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.7225,2.5016,0.0,0.6237,3.4528,6.4254,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,next_round,4-3-3,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.7225,2.5016,0.0,0.6237,3.4528,6.4254,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,next_round,4-4-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.7225,2.5016,0.0,0.6237,3.4528,6.4254,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,next_round,4-5-1,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.7225,2.5016,0.0,0.6237,3.4528,6.4254,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,next_round,5-3-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.7225,2.5016,0.0,0.6237,3.4528,6.4254,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,next_round,5-4-1,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.7225,2.5016,0.0,0.6237,3.4528,6.4254,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,round1_2,3-4-3,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.6981,4.3454,0.0,0.6237,3.4528,7.4812,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,round1_2,3-5-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.6981,4.3454,0.0,0.6237,3.4528,7.4812,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,round1_2,4-3-3,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.6981,4.3454,0.0,0.6237,3.4528,7.4812,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,round1_2,4-4-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.6981,4.3454,0.0,0.6237,3.4528,7.4812,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,round1_2,4-5-1,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.6981,4.3454,0.0,0.6237,3.4528,7.4812,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,round1_2,5-3-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.6981,4.3454,0.0,0.6237,3.4528,7.4812,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,round1_2,5-4-1,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.6981,4.3454,0.0,0.6237,3.4528,7.4812,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,group_stage,3-4-3,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.4092,4.7066,0.0,0.6237,3.4528,7.8608,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,group_stage,3-5-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.4092,4.7066,0.0,0.6237,3.4528,7.8608,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,group_stage,4-3-3,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.4092,4.7066,0.0,0.6237,3.4528,7.8608,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,group_stage,4-4-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.4092,4.7066,0.0,0.6237,3.4528,7.8608,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,group_stage,4-5-1,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.4092,4.7066,0.0,0.6237,3.4528,7.8608,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,group_stage,5-3-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.4092,4.7066,0.0,0.6237,3.4528,7.8608,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,group_stage,5-4-1,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.4092,4.7066,0.0,0.6237,3.4528,7.8608,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,long_run,3-4-3,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.0,0.0,-0.9546,0.6237,3.4528,2.7511,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,long_run,3-5-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.0,0.0,-0.9546,0.6237,3.4528,2.7511,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,long_run,4-3-3,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.0,0.0,-0.9546,0.6237,3.4528,2.7511,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,long_run,4-4-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.0,0.0,-0.9546,0.6237,3.4528,2.7511,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,long_run,4-5-1,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.0,0.0,-0.9546,0.6237,3.4528,2.7511,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,long_run,5-3-2,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.0,0.0,-0.9546,0.6237,3.4528,2.7511,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
luis_d_az__col,Luis Diaz,COL,FWD,5500000,long_run,5-4-1,1,0.9001,0.8218,medium_risk,0.4174,0.263,0.1631,,,,,0.3878,0.0,192.592,0.37,0.0,0.0,-0.9546,0.6237,3.4528,2.7511,"premium_ceiling_components_missing_or_not_explicit: match_winner_goal_ev,hattrick_ev,player_of_the_match_ev,penalty_ev"
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,next_round,3-4-3,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,-0.1,0.1435,0.0,0.9017,1.2421,1.432,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,next_round,3-5-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,-0.1,0.1435,0.0,0.9017,1.2421,1.432,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,next_round,4-3-3,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,-0.1,0.1435,0.0,0.9017,1.2421,1.432,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,next_round,4-4-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,-0.1,0.1435,0.0,0.9017,1.2421,1.432,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,next_round,4-5-1,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,-0.1,0.1435,0.0,0.9017,1.2421,1.432,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,next_round,5-3-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,-0.1,0.1435,0.0,0.9017,1.2421,1.432,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,next_round,5-4-1,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,-0.1,0.1435,0.0,0.9017,1.2421,1.432,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,round1_2,3-4-3,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.123,0.3745,0.0,0.9017,1.2421,1.5976,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,round1_2,3-5-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.123,0.3745,0.0,0.9017,1.2421,1.5976,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,round1_2,4-3-3,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.123,0.3745,0.0,0.9017,1.2421,1.5976,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,round1_2,4-4-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.123,0.3745,0.0,0.9017,1.2421,1.5976,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,round1_2,4-5-1,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.123,0.3745,0.0,0.9017,1.2421,1.5976,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,round1_2,5-3-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.123,0.3745,0.0,0.9017,1.2421,1.5976,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,round1_2,5-4-1,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.123,0.3745,0.0,0.9017,1.2421,1.5976,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,group_stage,3-4-3,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0834,0.5958,0.0,0.9017,1.2421,1.9186,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,group_stage,3-5-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0834,0.5958,0.0,0.9017,1.2421,1.9186,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,group_stage,4-3-3,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0834,0.5958,0.0,0.9017,1.2421,1.9186,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,group_stage,4-4-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0834,0.5958,0.0,0.9017,1.2421,1.9186,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,group_stage,4-5-1,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0834,0.5958,0.0,0.9017,1.2421,1.9186,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,group_stage,5-3-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0834,0.5958,0.0,0.9017,1.2421,1.9186,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,group_stage,5-4-1,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0834,0.5958,0.0,0.9017,1.2421,1.9186,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,long_run,3-4-3,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0,0.0,-2.518,0.9017,1.2421,0.0,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,long_run,3-5-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0,0.0,-2.518,0.9017,1.2421,0.0,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,long_run,4-3-3,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0,0.0,-2.518,0.9017,1.2421,0.0,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,long_run,4-4-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0,0.0,-2.518,0.9017,1.2421,0.0,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,long_run,4-5-1,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0,0.0,-2.518,0.9017,1.2421,0.0,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,long_run,5-3-2,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0,0.0,-2.518,0.9017,1.2421,0.0,no_component_issue_from_available_outputs
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,3000000,long_run,5-4-1,1,0.8438,0.6714,medium_risk,nan,nan,nan,,,,,0.2094,nan,nan,0.37,0.0,0.0,-2.518,0.9017,1.2421,0.0,no_component_issue_from_available_outputs
manu_kon__fra,Manu Koné,FRA,MID,3500000,next_round,3-4-3,1,0.38,0.45,high_risk,0.1307,0.1132,0.0575,,,,,0.254,0.0,80.9294,-1.5,0.7225,1.0354,0.0,0.7448,1.9549,1.8609,low_upside_player_helped_by_price_value_layer
manu_kon__fra,Manu Koné,FRA,MID,3500000,next_round,3-5-2,1,0.38,0.45,high_risk,0.1307,0.1132,0.0575,,,,,0.254,0.0,80.9294,-1.5,0.7225,1.0354,0.0,0.7448,1.9549,1.8609,low_upside_player_helped_by_price_value_layer
manu_kon__fra,Manu Koné,FRA,MID,3500000,next_round,4-3-3,1,0.38,0.45,high_risk,0.1307,0.1132,0.0575,,,,,0.254,0.0,80.9294,-1.5,0.7225,1.0354,0.0,0.7448,1.9549,1.8609,low_upside_player_helped_by_price_value_layer
